1386443819,-29.30832,27.4916
1386444239,-29.30912,27.499
1386444659,-29.32042,27.510099999999998
1386445199,-29.32462,27.5111
1386445799,-29.338919999999998,27.5185
1386446339,-29.342019999999998,27.529799999999998
1386446819,-29.352819999999998,27.544199999999996
1386447359,-29.359019999999997,27.550899999999995
1386447839,-29.365619999999996,27.552299999999995
1386448139,-29.371219999999997,27.561599999999995
1386448739,-29.376419999999996,27.575099999999996
1386449339,-29.384319999999995,27.588599999999996
1386449879,-29.389919999999996,27.598699999999997
