1386435376,-29.30832,27.4916
1386435976,-29.314919999999997,27.4838
1386436456,-29.325919999999996,27.4717
1386437056,-29.328719999999997,27.4637
1386437536,-29.34182,27.4529
1386438076,-29.34632,27.4472
1386438376,-29.34712,27.436
1386438796,-29.361720000000002,27.4278
1386439276,-29.365720000000003,27.419600000000003
1386439576,-29.376820000000002,27.4173
1386439876,-29.379820000000002,27.4078
1386440356,-29.39232,27.4055
1386440836,-29.403920000000003,27.3942
1386441136,-29.412820000000004,27.3827
